statuses_count,followers_count,friends_count,favourites_count,listed_count,is_default_profile,is_profile_use_background_image,user_age,tweets_freq,followers_growth_rate,friends_growth_rate,favourites_growth_rate,listed_growth_rate,followers_friends_ratio,screen_name_length,num_digits_in_screen_name,length_of_name,num_digits_in_name,description_length
2456,112709,965,9631,877,1,1,2743,0.895370033,41.08968283,0.3518045939999999,3.511119213,0.319722931,116.7968912,11,0,12,0,23
103,5642,740,840,332,0,1,5115,0.020136852,1.103030303,0.144672532,0.164222874,0.0649071359999999,7.624324324,7,0,13,0,121
59515,18387,1987,57740,258,0,1,4462,13.33818915,4.1207978480000005,0.445316002,12.94038548,0.057821605,9.253648717,8,1,14,0,149
249,1445,0,0,11,0,0,797,0.312421581,1.813048934,0.0,0.0,0.013801757,23524.0,13,0,18,0,143
123074,503055,1903,1424,1373,0,1,4586,26.8368949,109.6936328,0.41495857,0.3105102489999999,0.299389446,264.34839730000004,14,0,15,0,131
9319,12762,985,3403,338,0,1,3387,2.7514024210000003,3.767936227,0.290817833,1.004723944,0.0997933269999999,12.95634518,15,0,20,0,130
3695,3309,1602,5427,59,0,0,3190,1.15830721,1.037304075,0.502194357,1.701253918,0.018495298,2.065543071,13,0,14,0,157
25371,8876,1279,89836,422,0,0,4695,5.403833866,1.890521832,0.272417465,19.1343983,0.089882854,6.939796716,7,0,22,0,94
9695,242131,1443,5327,2733,0,0,4516,2.146811337,53.61625332,0.319530558,1.179583702,0.6051815770000001,167.79695080000002,6,0,6,0,155
7182,1690,813,4592,57,0,0,3629,1.979057592,0.4656930279999999,0.224028658,1.265362359,0.015706806,2.078720787,8,0,17,0,140
11431,2545,12,36,48,0,0,1334,8.568965517,1.907796102,0.0089955019999999,0.026986507,0.035982009,212.0833333,14,0,19,0,160
4877,13367,1758,20127,92,0,1,4423,1.102645263,3.022156907,0.397467782,4.550531314,0.020800362,7.603526735,14,0,21,0,110
1187,3898,309,710,37,0,0,1839,0.6454594889999999,2.119630234,0.168026101,0.386079391,0.02011963,12.61488673,12,0,13,0,95
24152,321,1,0,12,0,0,1755,13.76182336,0.182905983,0.000569801,0.0,0.006837607,321.0,11,0,11,0,17
13256,38434,567,7278,2502,0,0,3943,3.361907177,9.747400457,0.143799138,1.845802688,0.6345422270000001,67.78483245,11,2,4,0,160
27201,66517,3478,6039,1357,0,0,4975,5.467537687999999,13.37025126,0.6990954770000001,1.213869347,0.2727638189999999,19.12507188,12,0,14,0,69
13335,204329,928,4636,3509,0,1,4408,3.0251814880000003,46.35412886,0.210526316,1.051724138,0.796052632,220.1821121,10,0,11,0,76
36404,205374,17649,13102,4980,0,1,5107,7.1282553360000005,40.21421578,3.455844919,2.565498336,0.975132172,11.63657998,13,0,14,0,104
1700,34,0,0,1,1,1,1267,1.34175217,0.026835043,0.0,0.0,0.000789266,23524.0,9,0,9,0,75
94102,572171,1172,18711,7137,0,0,3776,24.92108051,151.5283369,0.310381356,4.955243643999999,1.890095339,488.2005119,6,1,11,0,64
3628,7,3,0,4,0,0,1591,2.280326838,0.004399749,0.001885607,0.0,0.002514142,2.333333333,12,4,14,4,77
69938,66,0,0,50,1,1,2122,32.95852969,0.0311027329999999,0.0,0.0,0.023562677,23524.0,9,1,20,0,52
92871,31530,1727,8060,1658,0,1,4791,19.38447088,6.581089542999999,0.3604675429999999,1.682321019,0.34606554,18.25709323,7,0,13,0,154
18293,20112,427,8243,145,0,1,4377,4.179346584,4.594928033,0.097555403,1.88325337,0.0331277129999999,47.10070258,9,0,19,0,150
4031,3240,1118,1221,70,1,1,1988,2.027665996,1.6297786719999998,0.562374245,0.6141851110000001,0.035211268,2.8980322,8,0,14,0,156
9255,1171,1,7,66,1,1,1112,8.322841727,1.053057554,0.000899281,0.006294964,0.059352518,1171.0,14,0,16,0,138
6146,6656,367,1570,314,0,1,4339,1.416455404,1.533994008,0.084581701,0.361834524,0.072366905,18.13623978,10,0,11,0,153
11124,4387,4530,10405,92,0,1,4766,2.334032732,0.920478389,0.950482585,2.183172472,0.019303399,0.968432671,12,0,13,0,144
2151,7,0,0,2,1,1,1219,1.764561116,0.005742412,0.0,0.0,0.0016406889999999,23524.0,10,0,23,0,92
3144,20,3,0,5,1,1,2499,1.258103241,0.008003201,0.00120048,0.0,0.0020008,6.666666667,15,4,12,0,152
2427,2692,614,14538,86,0,1,4785,0.5072100310000001,0.5625914320000001,0.128317659,3.038244514,0.017972832,4.384364821,9,0,10,0,155
186237,401108,2011,46251,3529,0,0,5139,36.23992995,78.05176104,0.3913212689999999,9.0,0.6867094770000001,199.4569866,11,0,12,0,160
61156,71,2,0,5,1,1,2042,29.94906954,0.034769833,0.000979432,0.0,0.00244858,35.5,9,0,18,0,95
39145,2448,3099,9899,99,1,1,4068,9.6226647,0.6017699120000001,0.76179941,2.4333824980000003,0.0243362829999999,0.789932236,15,0,12,0,159
42550,13451,2124,17981,239,0,1,3683,11.55308173,3.652185718,0.576703774,4.882161282,0.06489275,6.332862523999999,9,0,12,0,53
10575,9,1,0,4,1,1,1855,5.700808625,0.004851752,0.000539084,0.0,0.0021563339999999,9.0,7,0,20,0,29
2313,17691,587,368,302,0,1,4383,0.5277207389999999,4.036276523,0.133926534,0.083960757,0.0689025779999999,30.13798978,10,0,11,0,86
17746,1337635,771,3952,9907,0,1,4479,3.962045099,298.64590310000006,0.172136638,0.882339808,2.211877651,1734.935149,10,0,10,0,9
13292,10776,353,39610,81,0,1,3799,3.498815478,2.836535931,0.092919189,10.42642801,0.0213214,30.52691218,11,0,9,0,68
19391,284695,420,7942,2966,0,0,4569,4.244035894,62.31013351,0.091923835,1.738235938,0.649157365,677.8452381,5,0,5,0,88
4132,812,1,91,70,0,0,1780,2.321348315,0.456179775,0.000561798,0.0511235959999999,0.039325843,812.0,12,0,8,0,156
63184,340946,128736,35064,771,0,1,4702,13.43768609,72.51084645,27.37898766,7.457252232999999,0.163972778,2.648412255,8,0,28,0,153
22999,7784,979,15054,213,0,1,4286,5.366075595,1.81614559,0.228418105,3.512365842,0.049696687,7.950970377999999,12,0,13,0,146
3343,6982,1399,6583,83,0,1,3518,0.950255827,1.98465037,0.39766913,1.871233655,0.023592951,4.990707648,13,0,13,0,147
4641,5099,996,12731,65,0,1,4189,1.107901647,1.217235617,0.237765577,3.039150155,0.01551683,5.119477912,9,0,10,0,0
23508,40,1,0,7,1,1,1899,12.37914692,0.021063718,0.000526593,0.0,0.003686151,40.0,11,0,16,0,0
30376,2848,974,4172,125,0,1,5141,5.908578098,0.553977825,0.189457304,0.811515269,0.024314336,2.9240246410000004,6,0,12,0,129
19051,5093,2603,7400,109,0,1,4589,4.151449117,1.109827849,0.567225975,1.612551754,0.023752452,1.956588552,8,0,9,0,60
6980,523,0,1,25,1,1,2985,2.338358459,0.17520938,0.0,0.000335008,0.008375209,23524.0,8,0,8,0,140
3357,14,1,0,0,0,0,1096,3.062956204,0.012773723,0.000912409,0.0,0.0,14.0,15,0,21,0,105
18030,402790,4841,9899,5649,0,1,4403,4.094935271000001,91.48080854,1.099477629,2.248239836,1.282988871,83.20388349999999,12,0,13,0,129
17140,2570,1649,18631,59,0,0,4401,3.894569416,0.583958191,0.374687571,4.233356055,0.0134060439999999,1.558520315,13,0,14,0,115
39037,4815,1497,1285,209,0,0,4618,8.453226505,1.04265916,0.324166306,0.278258987,0.045257687,3.2164328660000003,10,0,17,0,10
258419,130903,402,1839,572,0,1,3029,85.31495543,43.21657313,0.132717068,0.607131066,0.1888412019999999,325.6293532,12,0,11,0,88
3209,22,2,45,8,0,0,1074,2.987895717,0.020484171,0.001862197,0.041899441,0.00744879,11.0,11,0,11,0,117
9246,970,543,8749,28,0,1,4367,2.117242959,0.222120449,0.124341653,2.003434852,0.006411724,1.786372007,11,0,12,0,61
5763,1462,830,55511,36,0,1,3258,1.768876611,0.448741559,0.25475752,17.0383671,0.0110497239999999,1.761445783,10,0,18,0,106
483,1744,8,211,23,0,0,1144,0.422202797,1.524475524,0.006993007,0.1844405589999999,0.020104895,218.0,13,0,23,0,157
35459,8572,2930,7519,156,0,1,4341,8.168394379,1.974660217,0.674959687,1.73208938,0.03593642,2.92559727,11,1,11,0,156
76806,427760,2075,4558,2293,0,1,4374,17.55967078,97.79606767,0.474394147,1.042066758,0.5242341110000001,206.1493976,12,0,13,0,118
11744,112121,1058,983,1198,0,1,3785,3.102774108,29.62245707,0.2795244389999999,0.2597093789999999,0.31651255,105.97448020000002,9,0,12,0,69
21296,4562,324,2297,82,0,0,4291,4.962945700000001,1.063155442,0.075506875,0.535306455,0.019109765,14.08024691,13,0,11,0,132
10523,3646,1930,6487,145,0,1,4315,2.438702202,0.8449594440000001,0.447276941,1.503360371,0.0336037079999999,1.889119171,9,0,12,0,118
445,6597,0,0,113,1,1,1431,0.310971349,4.610062893,0.0,0.0,0.078965758,23524.0,13,0,13,0,131
169717,2883,3934,0,39,1,1,4439,38.23316062,0.649470601,0.886235639,0.0,0.008785763,0.732841891,13,0,19,0,101
8297,53790,1796,1357,1164,0,1,4219,1.966579758,12.7494667,0.425693292,0.3216401989999999,0.275894762,29.94988864,9,0,11,0,153
14755,5795,2009,24717,248,0,1,4372,3.374885636,1.325480329,0.459515096,5.65347667,0.0567246109999999,2.884519662,12,0,25,0,46
3358,19271,689,1120,253,0,1,4023,0.8347004720000001,4.790206314,0.171265225,0.278399205,0.062888392,27.96952104,12,3,10,0,67
46582,14833,2570,14303,540,1,1,3242,14.36829118,4.575262184,0.7927205429999999,4.41178285,0.166563849,5.771595331,12,0,20,0,146
2404,851,106,934,10,1,1,3087,0.778749595,0.275672174,0.034337545,0.302559119,0.003239391,8.028301887000001,10,0,13,0,83
3510,17731,1691,4180,280,1,1,2996,1.171562083,5.918224298999999,0.564419226,1.395193591,0.093457944,10.48551153,11,0,12,0,6
2553,5376,669,1804,115,0,1,4331,0.589471254,1.241283768,0.15446779,0.416531979,0.026552759,8.035874439,13,0,23,0,124
75521,155013,38,101114,757,0,1,3848,19.6260395,40.28404366,0.00987526,26.27702703,0.196725572,4079.289474,13,0,13,0,145
726,1602,1,0,18,0,0,822,0.8832116790000001,1.948905109,0.001216545,0.0,0.02189781,1602.0,8,1,15,0,91
34533,120267,736,8066,262,0,1,4408,7.834165154,27.28380218,0.1669691469999999,1.829854809,0.059437387,163.40625,11,0,13,0,58
9316,54887,524,1297,950,0,1,4285,2.174095683,12.80910152,0.122287048,0.302683781,0.221703617,104.7461832,14,0,20,0,118
13390,15156,693,3641,495,0,1,4070,3.28992629,3.723832924,0.17027027,0.894594595,0.121621622,21.87012987,15,0,17,0,65
3412,110,0,0,14,1,1,1121,3.043710972,0.098126673,0.0,0.0,0.012488849,23524.0,11,0,11,0,98
6946,4403,586,8432,138,1,1,2020,3.4386138610000003,2.17970297,0.29009901,4.1742574260000005,0.068316832,7.513651877,10,0,10,0,56
4676,3372,1556,8219,71,1,1,3749,1.247265938,0.8994398509999999,0.415044012,2.192317951,0.018938384,2.167095116,14,0,10,0,157
94498,54369,1112,1194,130,0,1,3718,25.41635288,14.62318451,0.29908553,0.321140398,0.034965035,48.89298561,9,0,14,0,152
2123,1258,1,5,10,1,1,1386,1.5317460319999998,0.907647908,0.000721501,0.003607504,0.007215007,1258.0,15,0,16,0,159
60242,45499,1045,14184,1359,0,1,4642,12.97759586,9.80159414,0.225118483,3.055579492,0.292761741,43.53971292,10,0,11,0,72
44683,9717,729,3740,417,0,1,4397,10.16215602,2.209915852,0.16579486,0.8505799409999999,0.094837389,13.32921811,14,0,10,0,134
31901,3925,1359,30531,135,0,1,3380,9.43816568,1.161242604,0.402071006,9.032840237,0.039940828,2.888153054,13,0,13,0,120
176250,180759,905,11608,1119,0,1,5048,34.91481775,35.80804279,0.1792789219999999,2.299524564,0.2216719489999999,199.7337017,4,0,15,2,89
16,11,0,1,1,1,1,932,0.017167382,0.011802575,0.0,0.001072961,0.001072961,23524.0,14,0,22,0,78
37958,6324,0,0,185,0,0,2275,16.68483516,2.77978022,0.0,0.0,0.0813186809999999,23524.0,12,0,11,0,126
3881,2367,386,58919,40,1,1,2079,1.866762867,1.1385281390000002,0.185666186,28.34006734,0.019240019,6.132124352000001,12,1,18,0,64
4505,1330,722,2385,35,0,1,3122,1.442985266,0.4260089689999999,0.231262012,0.7639333759999999,0.0112107619999999,1.842105263,14,0,13,0,155
10052,14966,3100,7913,406,0,1,4169,2.411129767,3.589829695,0.743583593,1.898057088,0.097385464,4.827741935,14,0,16,0,150
33493,5459,828,10341,54,0,1,3297,10.15862906,1.655747649,0.251137398,3.1364877160000004,0.016378526,6.592995169,9,1,14,0,84
668,11,0,0,3,1,1,1424,0.469101124,0.007724719,0.0,0.0,0.002106742,23524.0,15,0,15,0,100
16384,39560,2915,12193,594,0,1,3543,4.624329663999999,11.1656788,0.8227490829999999,3.441433813,0.16765453,13.57118353,15,0,29,0,99
2913,12,0,12,1,0,0,2205,1.321088435,0.0054421769999999,0.0,0.0054421769999999,0.000453515,23524.0,12,0,20,0,140
56837,20881,1209,94455,422,0,1,4253,13.36397837,4.909710792,0.284269927,22.20902892,0.099224077,17.27129859,8,0,22,0,146
2362,3230,6,0,55,0,0,1263,1.870150435,2.557403009,0.004750594,0.0,0.04354711,538.3333332999999,12,0,14,0,124
45276,2325,0,0,137,1,1,1672,27.07894737,1.390550239,0.0,0.0,0.081937799,23524.0,12,0,12,0,105
21717,96462,2001,4697,2296,0,0,4402,4.933439346,21.91322126,0.454566106,1.067014993,0.5215811,48.20689655,15,0,16,0,67
50,5,10,1,3,1,1,1544,0.03238342,0.003238342,0.006476684,0.000647668,0.001943005,0.5,13,0,14,0,45
201729,616805,499,455,4874,0,1,4957,40.69578374,124.4311075,0.100665725,0.091789389,0.983256002,1236.082164,12,0,17,0,61
23227,101,81,20,4,0,1,1961,11.84446711,0.051504335,0.041305456,0.010198878,0.002039776,1.24691358,14,0,13,0,154
69125,138521,194,1906,668,0,1,4695,14.72310969,29.50394036,0.041320554,0.405963791,0.14227902,714.0257732000001,4,0,4,0,123
996,3954,110,423,197,1,1,4010,0.248379052,0.986034913,0.027431421,0.105486284,0.049127182,35.94545455,9,0,14,0,82
2964,7012,1008,10859,33,0,1,4030,0.7354838709999999,1.7399503719999998,0.250124069,2.694540943,0.008188586,6.9563492060000005,14,0,11,0,157
6789,20901,936,791,702,1,1,4304,1.5773698880000002,4.856180297,0.217472119,0.183782528,0.163104089,22.33012821,7,0,9,0,160
19652,7685,2883,9333,362,0,0,4529,4.339147715,1.69684257,0.636564363,2.060719806,0.079929344,2.665626084,11,0,11,0,141
99509,21260,4918,27077,256,0,0,3834,25.95435576,5.545122587000001,1.282733438,7.062336985,0.066770996,4.322895486,7,0,13,0,159
331,4,12,0,0,0,0,979,0.338100102,0.004085802,0.012257406,0.0,0.0,0.333333333,13,0,24,0,142
19599,3752,2057,96,79,0,1,4448,4.40625,0.84352518,0.462455036,0.021582734,0.017760791,1.824015557,12,0,12,0,109
2757,4634,592,13848,72,0,1,3894,0.708012327,1.190035953,0.1520287619999999,3.55624037,0.018489985,7.827702703,12,0,11,0,56
85934,126493,674,6605,1280,0,1,4941,17.39202591,25.60068812,0.136409634,1.336773932,0.259056871,187.6750742,4,1,5,1,98
98549,4876,921,31658,301,0,1,4256,23.15531015,1.145676692,0.216400376,7.43843985,0.070723684,5.294245385,8,0,4,0,99
1645,14,97,1331,3,1,1,1376,1.195494186,0.010174419,0.070494186,0.967296512,0.0021802329999999,0.1443298969999999,12,0,14,0,117
22075,44392,1,6,75,1,1,1144,19.29632867,38.8041958,0.000874126,0.005244755,0.065559441,44392.0,8,0,10,0,134
8916,2759,799,16113,120,0,1,2389,3.732105483,1.154876517,0.33444956,6.744663039,0.050230222,3.453066333,15,0,17,0,160
8460,25,0,0,2,0,0,1388,6.095100865,0.018011527,0.0,0.0,0.001440922,23524.0,13,0,14,0,53
26741,175182,1048,44861,2830,0,1,2323,11.51140766,75.41196728,0.451140766,19.31166595,1.21825226,167.1583969,6,0,12,0,98
6928,70,1,0,13,1,1,1920,3.608333333,0.0364583329999999,0.000520833,0.0,0.006770833,70.0,13,0,14,0,159
6150,45,168,1030,10,1,1,1433,4.291695743,0.031402652,0.1172365669999999,0.718771807,0.0069783669999999,0.267857143,13,0,18,0,137
28674,2616,637,6314,136,0,1,2875,9.973565217,0.909913043,0.2215652169999999,2.196173913,0.0473043479999999,4.106750392,12,0,19,0,118
4689,1012,1671,624,65,1,1,2621,1.789011828,0.386112171,0.6375429229999999,0.23807707,0.024799695,0.6056253739999999,14,0,12,0,105
2370,51,0,0,2,1,1,1276,1.857366771,0.039968652,0.0,0.0,0.0015673979999999,23524.0,15,0,18,0,140
15446,11590,1,0,290,1,1,2027,7.620128267999999,5.717809571,0.00049334,0.0,0.143068574,11590.0,11,0,11,0,138
4053,34209,256,1445,608,0,1,4374,0.926611797,7.820987654,0.058527663,0.330361225,0.139003201,133.6289063,12,0,12,0,141
16160,136735,371,14052,955,0,1,3933,4.108822782,34.76608187,0.094330028,3.572845156,0.242817188,368.5579515,10,0,12,0,122
6697,59470,182,13063,537,1,1,1830,3.659562842,32.49726776,0.0994535519999999,7.138251366,0.293442623,326.7582418,13,1,13,0,113
45330,35,50,3,23,0,1,2883,15.72320499,0.012140132,0.017343045,0.001040583,0.007977801,0.7,7,0,8,0,159
5899,4961,2903,15506,105,0,0,3239,1.821241124,1.53164557,0.896264279,4.787280025,0.032417413,1.708921805,10,0,11,0,74
17176,266,44,1,36,0,1,2625,6.543238095,0.101333333,0.016761905,0.000380952,0.013714286,6.045454545,7,0,18,0,95
19423,3780,626,12160,65,0,1,4319,4.497105812,0.8752025929999999,0.144940959,2.8154665430000003,0.01504978,6.038338658,9,0,10,0,95
3275,1458,1563,11039,32,0,1,3883,0.8434200359999999,0.3754828739999999,0.402523822,2.84290497,0.008241051,0.932821497,8,0,9,0,65
4289,19198,4246,9500,87,0,1,4423,0.969703821,4.340492878,0.959981913,2.147863441,0.019669907,4.521431936,14,0,14,0,61
5422,3430,978,6082,65,0,0,4409,1.229757315,0.777954185,0.2218190069999999,1.3794511230000002,0.0147425719999999,3.507157464,6,0,12,0,121
17636,202,3,7,30,0,0,1976,8.925101215,0.1022267209999999,0.001518219,0.00354251,0.015182186,67.33333333,10,0,8,0,73
6505,3134,1574,326,213,0,1,4444,1.4637713769999998,0.7052205220000001,0.354185419,0.073357336,0.047929793,1.991105464,7,0,15,0,157
14400,11,2,0,1,1,1,1283,11.22369447,0.008573655,0.001558846,0.0,0.000779423,5.5,11,0,10,0,49
19749,9141,2787,4072,173,1,1,4370,4.519221968,2.091762014,0.637757437,0.93180778,0.039588101,3.279870829,14,0,16,0,78
103677,68241,19969,77721,1677,0,1,4607,22.50423269,14.8124593,4.334490992,16.87019753,0.364011287,3.417346888,6,0,19,0,139
5900,4994,1735,1620,216,0,1,4481,1.316670386,1.114483374,0.387190359,0.361526445,0.048203526,2.878386167,8,0,10,0,80
19256,24844,23738,3564,296,0,1,3457,5.5701475270000005,7.186577957999999,6.866647382000001,1.030951692,0.085623373,1.046591962,11,0,13,0,155
9657,69475,884,11495,398,0,1,4399,2.1952716530000003,15.79336213,0.2009547619999999,2.613093885,0.090475108,78.59162896,14,0,10,0,112
8026,94,12,0,5,0,0,1296,6.192901235,0.072530864,0.009259259,0.0,0.003858025,7.833333333,13,0,13,0,159
11006,34928,1053,5524,341,0,1,4322,2.546506247,8.081443776,0.243637205,1.278111985,0.078898658,33.169990500000004,14,0,15,0,0
4441,3228,1639,2640,110,0,0,5031,0.882727092,0.6416219439999999,0.325780163,0.524746571,0.02186444,1.969493594,6,0,4,0,127
1033,12,12,0,0,0,0,1064,0.970864662,0.011278195,0.011278195,0.0,0.0,1.0,15,0,10,0,159
38235,7158,5008,20834,251,0,0,3819,10.01178319,1.874312647,1.311338047,5.455354805,0.065724012,1.429313099,14,0,11,0,156
4246,85,2,0,9,0,0,1048,4.051526718,0.08110687,0.001908397,0.0,0.008587786,42.5,14,0,21,0,88
27843,37142,499,11353,490,0,0,3903,7.133743274,9.516269536,0.127850372,2.908788112,0.125544453,74.43286573,8,0,9,0,101
6703,1836,1,1,29,0,0,3129,2.142217961,0.586768936,0.000319591,0.000319591,0.009268137,1836.0,15,0,17,0,20
1391,10,0,0,6,0,0,1385,1.00433213,0.0072202169999999,0.0,0.0,0.00433213,23524.0,12,0,20,1,80
52184,2277,459,457,132,0,1,3419,15.26294238,0.665984206,0.1342497809999999,0.133664814,0.03860778,4.960784314,14,0,19,0,78
20560,19467,1053,1173,644,1,1,3690,5.571815718,5.275609756000001,0.285365854,0.317886179,0.174525745,18.48717949,10,0,18,0,127
4757,57402,1261,13379,985,0,1,4302,1.105764761,13.34309623,0.2931194789999999,3.1099488610000003,0.228963273,45.52101507,11,1,16,0,53
4708,20642,419,8382,190,0,1,4381,1.074640493,4.711709655,0.095640265,1.913261812,0.043369094,49.26491647,9,0,14,0,18
575,24,0,0,0,1,1,779,0.738125802,0.030808729,0.0,0.0,0.0,23524.0,14,0,14,0,135
7260,10942,1711,5208,51,0,1,4179,1.737257717,2.618329744,0.409428093,1.246231156,0.012203877,6.39509059,14,0,15,0,150
1693,1140,891,1206,64,0,0,3102,0.5457769179999999,0.367504836,0.287234043,0.388781431,0.02063185,1.279461279,13,0,12,0,77
18,4,0,0,2,1,1,1088,0.016544118,0.0036764709999999,0.0,0.0,0.001838235,23524.0,15,0,20,0,47
9408,3591,378,15820,77,0,0,3408,2.76056338,1.053697183,0.110915493,4.642018779,0.022593897,9.5,8,0,16,0,160
8193,7948,1697,1039,151,0,1,4561,1.796316597,1.7426003069999998,0.372067529,0.227800921,0.033106775,4.683559222,12,0,13,0,92
6016,65,356,5,5,0,0,1582,3.80278129,0.041087231,0.225031606,0.0031605559999999,0.0031605559999999,0.18258427,12,0,8,0,129
2198,24147,701,4567,87,1,1,2762,0.795800145,8.742577842000001,0.253801593,1.653511948,0.0314989139999999,34.44650499,12,0,12,0,138
12777,40830,917,11886,343,1,1,3426,3.729422067,11.91768827,0.267659078,3.469352014,0.100116754,44.52562704,11,0,12,0,48
3812,31,0,1,5,0,0,1777,2.14518852,0.017445132,0.0,0.000562746,0.002813731,23524.0,13,0,18,0,87
2543,1,2,3,2,0,0,997,2.550651956,0.001003009,0.002006018,0.003009027,0.002006018,0.5,10,0,12,0,84
13082,1068,4,68,20,1,1,1288,10.1568323,0.829192547,0.00310559,0.052795031,0.01552795,267.0,10,0,15,0,132
1150,240820,323,430,1715,1,1,4627,0.248541171,52.04668252,0.069807651,0.0929327859999999,0.37065053,745.5727554,13,0,14,0,11
26384,282514,1685,26086,3044,0,1,3367,7.836055836,83.90674191,0.5004455,7.747549748,0.904068904,167.664095,13,0,11,0,116
1030,343,1,1,32,1,1,1163,0.885640585,0.294926913,0.000859845,0.000859845,0.027515047,343.0,14,0,22,0,118
34813,46402,3435,1268,2105,0,1,5040,6.90734127,9.206746032,0.681547619,0.251587302,0.41765873,13.50858806,10,0,11,0,105
1319,318,623,291,5,0,0,1497,0.881095524,0.21242485,0.416165665,0.194388778,0.0033400129999999,0.5104333870000001,11,0,12,0,71
2846,186,15,38,18,0,0,1683,1.6910279259999998,0.110516934,0.008912656,0.022578728,0.010695187,12.4,10,0,17,0,78
13237,487302,458,146,4404,0,0,5183,2.553926298,94.01929385,0.088365811,0.028169014,0.849700945,1063.978166,6,0,14,0,123
5087,3374,9,15,146,1,1,1952,2.606045082,1.7284836069999998,0.0046106559999999,0.0076844259999999,0.074795082,374.8888889,9,0,9,0,135
824,192,46,0,27,0,1,1953,0.4219150029999999,0.098310292,0.023553507,0.0,0.013824885,4.173913043,14,0,18,0,143
112900,29970,1301,17820,759,0,1,4339,26.01982024,6.907121457000001,0.299838673,4.106937082,0.174925098,23.03612606,11,0,18,0,160
79250,370364,1788,43211,576,0,1,2748,28.83915575,134.77583700000002,0.650655022,15.72452693,0.209606987,207.1387025,10,0,42,0,157
19464,4890,136,1762,90,0,0,3704,5.2548596110000005,1.320194384,0.036717063,0.475701944,0.024298056,35.95588235,13,0,19,0,159
8588,3649,455,2407,76,0,1,3850,2.230649351,0.947792208,0.118181818,0.625194805,0.01974026,8.01978022,7,0,11,0,126
8065,2956,1003,17042,60,0,0,2457,3.282458282,1.203093203,0.4082214079999999,6.936100936,0.024420024,2.947158524,7,0,10,0,156
22111,139203,6523,3280,1690,0,1,4403,5.021803316000001,31.61548944,1.4814898930000002,0.744946627,0.383829207,21.3403342,5,0,6,0,116
776,17,34,0,3,0,0,1261,0.615384615,0.013481364,0.026962728,0.0,0.0023790639999999,0.5,10,0,19,0,65
1048,4206,437,1708,40,0,1,3693,0.283780125,1.138911454,0.118331979,0.462496615,0.010831302,9.624713959,13,0,14,0,96
712,4074,4239,4777,163,0,0,2725,0.2612844039999999,1.495045872,1.55559633,1.753027523,0.059816514,0.961075725,10,0,16,0,120
48365,10128,529,6294,332,0,1,4516,10.70969885,2.242692648,0.117139061,1.393711249,0.073516386,19.14555766,8,0,18,0,149
30142,62658,1832,7152,1366,0,1,4710,6.399575372,13.30318471,0.38895966,1.518471338,0.290021231,34.20196507,7,0,19,0,75
8880,5529,2980,5162,104,1,1,3613,2.457791309,1.530307224,0.824799336,1.4287295880000002,0.0287849429999999,1.855369128,11,0,12,0,152
251,16,8,0,1,1,1,927,0.270765912,0.017259978,0.008629989,0.0,0.001078749,2.0,8,0,11,0,130
319214,652974,8055,29183,4898,0,1,4462,71.54056477,146.34110259999997,1.805244285,6.540340654,1.09771403,81.06443203,12,1,11,1,103
32816,90782,242,15077,609,0,1,4263,7.697865352999999,21.29533193,0.056767535,3.5367112360000004,0.142857143,375.1322314,4,0,11,0,135
7024,3005,983,4417,93,0,1,4735,1.483421331,0.634635692,0.207602957,0.932840549,0.019640971,3.056968464,7,0,8,0,157
8511,14395,689,3183,189,0,1,4300,1.979302326,3.347674419,0.160232558,0.740232558,0.043953488,20.89259797,9,0,18,0,15
155830,16309,3993,3851,92,1,1,3936,39.59095528,4.143546748,1.014481707,0.978404472,0.023373984,4.084397696,14,0,15,0,160
2813,7,2,1,4,0,0,1559,1.80436177,0.004490058,0.001282874,0.000641437,0.002565747,3.5,13,0,13,0,52
6561,57,1,0,13,0,0,1785,3.675630252,0.031932773,0.000560224,0.0,0.007282913,57.0,15,0,18,0,146
270,5,0,0,0,0,0,726,0.371900826,0.0068870519999999,0.0,0.0,0.0,23524.0,12,0,12,0,147
16575,14885,1909,12135,483,0,1,4414,3.755097417,3.372224739,0.43248754,2.749207068,0.109424558,7.797276061,10,0,32,0,65
9044,9,0,0,3,1,1,1158,7.810017271,0.007772021,0.0,0.0,0.002590674,23524.0,10,0,26,0,0
4955,1335,870,6069,43,0,1,3016,1.642904509,0.442639257,0.288461538,2.012267905,0.0142572939999999,1.534482759,15,2,14,0,152
86628,791187,3087,1284,4466,0,1,5065,17.10325765,156.2067127,0.609476802,0.253504442,0.881737414,256.2964043,5,0,5,0,87
30585,3314,2004,10707,90,0,1,3997,7.651988992000001,0.829121841,0.501376032,2.6787590690000003,0.022516888,1.653692615,12,0,12,0,81
6043,1410,2101,2404,24,0,0,3772,1.602067869,0.373806999,0.55699894,0.637327678,0.006362672,0.671108996,10,0,11,0,156
813,36,2,0,0,0,0,1104,0.736413043,0.032608696,0.001811594,0.0,0.0,18.0,13,0,13,0,127
15233,22,0,0,5,1,1,1318,11.55766313,0.016691958,0.0,0.0,0.003793627,23524.0,13,0,18,0,79
14002,17286,242,3086,177,1,1,3781,3.703253108,4.571806400000001,0.064004232,0.816186194,0.046813012,71.42975207,14,0,11,0,136
1191,2131,1970,5042,34,0,0,4166,0.285885742,0.5115218429999999,0.47287566,1.210273644,0.008161306,1.081725888,11,0,14,0,107
